id,created_at,data
3587,2026-02-13T11:02:24.190Z,"{""createdAt"":""2026-02-13T11:02:24.190Z"",""source"":{""file"":""remote:20260213124820"",""sessionId"":""20260213124820"",""sampleIndex"":5,""snapshotId"":33750,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260213124820"",""createdAt"":""2026-02-13T09:48:20.295Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":80,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""7ecf1de3-446e-41ed-bd55-9e9f57cb28a7""},""sample"":{""index"":5,""timeMs"":28636,""trigger"":""manual"",""active"":{""k"":""Z"",""r"":1,""x"":3,""y"":4},""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0500000000/5500005000/5443055000"",""hold"":null,""labels"":[""J"",""O"",""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3588,2026-02-13T11:02:34.024Z,"{""createdAt"":""2026-02-13T11:02:34.024Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":103,""snapshotId"":14698,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":103,""timeMs"":98299,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/1000000000/1104400000/1144550000/1177755600/3344665530/3522655330/5522675530/5557777220/2255777220"",""hold"":null,""labels"":[""I"",""J"",""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3589,2026-02-13T11:02:36.955Z,"{""createdAt"":""2026-02-13T11:02:36.955Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":83,""snapshotId"":24398,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":83,""timeMs"":75410,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6666333560/6666435560/1111445660/4111146660/4411112260/1411112270/1411117770/1442266660"",""hold"":""Z"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3590,2026-02-13T11:02:39.989Z,"{""createdAt"":""2026-02-13T11:02:39.989Z"",""source"":{""file"":""remote:20260211161854"",""sessionId"":""20260211161854"",""sampleIndex"":283,""snapshotId"":26754,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211161854"",""createdAt"":""2026-02-11T15:18:54.522Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":283,""timeMs"":240028,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6111177700/6665576660/2255552260"",""hold"":""Z"",""labels"":[""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3591,2026-02-13T11:02:50.659Z,"{""createdAt"":""2026-02-13T11:02:50.659Z"",""source"":{""file"":""remote:20260211131358"",""sessionId"":""20260211131358"",""sampleIndex"":1305,""snapshotId"":20380,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211131358"",""createdAt"":""2026-02-11T12:13:58.914Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":1305,""timeMs"":1027423,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/3000000000/3300000000/3000000000/1005400000/1055443331"",""hold"":""S"",""labels"":[""Z"",""I"",""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3592,2026-02-13T11:02:52.893Z,"{""createdAt"":""2026-02-13T11:02:52.893Z"",""source"":{""file"":""remote:20260211140728"",""sessionId"":""20260211140728"",""sampleIndex"":84,""snapshotId"":22597,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211140728"",""createdAt"":""2026-02-11T13:07:28.911Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":84,""timeMs"":54829,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7771111440/7333444430/2234444330/2256442230/7556222270/7566227770/7722666220/5522446220"",""hold"":""L"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3593,2026-02-13T11:02:55.378Z,"{""createdAt"":""2026-02-13T11:02:55.378Z"",""source"":{""file"":""remote:20260212005829"",""sessionId"":""20260212005829"",""sampleIndex"":69,""snapshotId"":30000,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212005829"",""createdAt"":""2026-02-11T23:58:29.109Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":69,""timeMs"":56007,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/2211114400/2266644300"",""hold"":null,""labels"":[""O""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3594,2026-02-13T11:03:01.963Z,"{""createdAt"":""2026-02-13T11:03:01.963Z"",""source"":{""file"":""remote:20260212033540"",""sessionId"":""20260212033540"",""sampleIndex"":223,""snapshotId"":30531,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212033540"",""createdAt"":""2026-02-12T08:35:40.042Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""inconvenient"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""device_id"":""1702fa76-d921-412b-a0dd-eeb10ab33e7b""},""sample"":{""index"":223,""timeMs"":468430,""trigger"":""manual""}},""board"":""0000220000/0000440000/0004400000/0000300000/0003330000/0006000000/0006660000/0000700000/0000700000/0000770000/0055055000/0005505500/0662200300/0662243360/0666644360/0227774665/1220477755/1660445551/1446227033/4422227043"",""hold"":""S"",""labels"":[""I"",""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3595,2026-02-13T11:03:17.563Z,"{""createdAt"":""2026-02-13T11:03:17.563Z"",""source"":{""file"":""remote:20260212190008"",""sessionId"":""20260212190008"",""sampleIndex"":53,""snapshotId"":32631,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212190008"",""createdAt"":""2026-02-12T16:00:08.754Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""5b97d807-3a4b-4684-94f2-a395fc375a90""},""sample"":{""index"":53,""timeMs"":125785,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000"",""hold"":null,""labels"":[""T"",""O"",""I"",""J"",""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3596,2026-02-13T11:03:20.096Z,"{""createdAt"":""2026-02-13T11:03:20.096Z"",""source"":{""file"":""remote:20260211023326"",""sessionId"":""20260211023326"",""sampleIndex"":195,""snapshotId"":14508,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023326"",""createdAt"":""2026-02-11T01:33:26.069Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":195,""timeMs"":171213,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000770/7775500370/7333553370/7437770340"",""hold"":""Z"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3597,2026-02-13T11:03:30.314Z,"{""createdAt"":""2026-02-13T11:03:30.314Z"",""source"":{""file"":""remote:20260212135856"",""sessionId"":""20260212135856"",""sampleIndex"":476,""snapshotId"":31009,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212135856"",""createdAt"":""2026-02-12T12:58:56.175Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":476,""timeMs"":358966,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6000000000/6660000000/1111600000/1777666000/1756622000/1556622030/1536666330"",""hold"":""S"",""labels"":[""T"",""Z"",""I"",""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3598,2026-02-13T11:03:33.813Z,"{""createdAt"":""2026-02-13T11:03:33.813Z"",""source"":{""file"":""remote:20260213124820"",""sessionId"":""20260213124820"",""sampleIndex"":48,""snapshotId"":33772,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260213124820"",""createdAt"":""2026-02-13T09:48:20.295Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":80,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""7ecf1de3-446e-41ed-bd55-9e9f57cb28a7""},""sample"":{""index"":48,""timeMs"":138487,""trigger"":""manual"",""active"":{""k"":""L"",""r"":0,""x"":1,""y"":3},""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000440/0000004400/0220543330/0225544330/6665224330/7760224431/6632230777/0733444447/0732244444/0222222444/0222222340/0512244330/5513444330"",""hold"":null,""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3599,2026-02-13T11:03:44.847Z,"{""createdAt"":""2026-02-13T11:03:44.847Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":149,""snapshotId"":14744,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":149,""timeMs"":140200,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000007000/0000777000/6660722000/7765722000/1755776660/1757111160/1777777760"",""hold"":null,""labels"":[""O"",""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3600,2026-02-13T11:03:54.131Z,"{""createdAt"":""2026-02-13T11:03:54.131Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":201,""snapshotId"":24516,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":201,""timeMs"":162961,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000050/0055333550/0075537530/7775777330/2255445530/2254455550"",""hold"":""L"",""labels"":[""O""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3601,2026-02-13T11:04:08.146Z,"{""createdAt"":""2026-02-13T11:04:08.146Z"",""source"":{""file"":""remote:20260211161854"",""sessionId"":""20260211161854"",""sampleIndex"":405,""snapshotId"":26876,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211161854"",""createdAt"":""2026-02-11T15:18:54.522Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":405,""timeMs"":329464,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0006600000/6666606660/2266666360/2233322330"",""hold"":""I"",""labels"":[""L"",""J"",""Z"",""T"",""S"",""O"",""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3602,2026-02-13T11:04:11.713Z,"{""createdAt"":""2026-02-13T11:04:11.713Z"",""source"":{""file"":""remote:20260211140728"",""sessionId"":""20260211140728"",""sampleIndex"":209,""snapshotId"":22722,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211140728"",""createdAt"":""2026-02-11T13:07:28.911Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":209,""timeMs"":145389,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6667770000/2267000000/2244044000/4444446660/4444477760/3444472210/3364552210/3666655710/1666677710"",""hold"":""Z"",""labels"":[""L"",""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3603,2026-02-13T11:04:13.781Z,"{""createdAt"":""2026-02-13T11:04:13.781Z"",""source"":{""file"":""remote:20260212005829"",""sessionId"":""20260212005829"",""sampleIndex"":218,""snapshotId"":30149,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212005829"",""createdAt"":""2026-02-11T23:58:29.109Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":218,""timeMs"":164610,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/2241111220/2244333220/7774636660/7777666460/6733322440/6663722740/2277777770/2273337770"",""hold"":""Z"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3604,2026-02-13T11:04:17.614Z,"{""createdAt"":""2026-02-13T11:04:17.614Z"",""source"":{""file"":""remote:20260212033540"",""sessionId"":""20260212033540"",""sampleIndex"":224,""snapshotId"":30532,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212033540"",""createdAt"":""2026-02-12T08:35:40.042Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""inconvenient"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""device_id"":""1702fa76-d921-412b-a0dd-eeb10ab33e7b""},""sample"":{""index"":224,""timeMs"":471614,""trigger"":""manual""}},""board"":""0000220000/0000440000/0004400000/0000300000/0003330000/0006000000/0006660000/0000700000/0000700000/0000770000/0055055000/0005505500/0662200300/0662243360/0666644360/0227774665/1220477755/1660445551/1446227033/4422227043"",""hold"":""S"",""labels"":[""I"",""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3605,2026-02-13T11:04:22.013Z,"{""createdAt"":""2026-02-13T11:04:22.013Z"",""source"":{""file"":""remote:20260212135856"",""sessionId"":""20260212135856"",""sampleIndex"":288,""snapshotId"":30821,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212135856"",""createdAt"":""2026-02-12T12:58:56.175Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":288,""timeMs"":217396,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0006000000/7606666000/7666646660/7744644220/4446674220/4407776660"",""hold"":""S"",""labels"":[""I"",""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3606,2026-02-13T11:04:30.847Z,"{""createdAt"":""2026-02-13T11:04:30.847Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":183,""snapshotId"":14778,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":183,""timeMs"":173301,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000220500/0443225530/4433375330/7777774430/7225544440/6226554470/6666667770"",""hold"":""I"",""labels"":[""I"",""L"",""T"",""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3607,2026-02-13T11:04:36.413Z,"{""createdAt"":""2026-02-13T11:04:36.413Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":640,""snapshotId"":24955,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":640,""timeMs"":487803,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000760/1555577760/1655557660/1666777220/1225555220/6226555570/6666667770/6644226660/6443222260"",""hold"":""Z"",""labels"":[""S"",""J"",""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
3608,2026-02-13T11:04:38.913Z,"{""createdAt"":""2026-02-13T11:04:38.913Z"",""source"":{""file"":""remote:20260211161854"",""sessionId"":""20260211161854"",""sampleIndex"":464,""snapshotId"":26935,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211161854"",""createdAt"":""2026-02-11T15:18:54.522Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":464,""timeMs"":376416,""trigger"":""manual""}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000666333"",""hold"":""Z"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""manual"",""build_filter"":""0.2.3""}}"
